/dlm_data_19700101_015508.gdat:
Parameter ID, Timestamp, Data
6, 9149, 16055504.000000
11, 9105, 197671.281250
10, 9105, -16055168.000000
9, 9105, -8027584.000000
7, 9099, -107.000000
8, 9099, -16086.000000
6, 9099, 16055128.000000
7, 9049, -59.000000
8, 9049, -15990.000000
6, 9049, 16054744.000000
11, 9005, 197662.375000
10, 9005, -16054408.000000
9, 9005, -8027204.000000
7, 8999, -12.000000
8, 8999, -15896.000000
6, 8999, 16054368.000000
7, 8949, 36.000000
8, 8949, -15800.000000
6, 8949, 16053984.000000
11, 8905, 197653.375000
10, 8905, -16053640.000000
9, 8905, -8026820.000000
7, 8899, 84.000000
8, 8899, -15704.000000
6, 8899, 16053600.000000
7, 8849, -124.000000
8, 8849, -15608.000000
6, 8849, 16053216.000000
11, 8805, 197644.468750
10, 8805, -16052880.000000
9, 8805, -8026440.000000
7, 8799, -77.000000
8, 8799, -15514.000000
6, 8799, 16052840.000000
7, 8749, -29.000000
8, 8749, -15418.000000
6, 8749, 16052456.000000
11, 8705, 197635.562500
10, 8705, -16052120.000000
9, 8705, -8026060.000000
7, 8699, 18.000000
8, 8699, -15324.000000
6, 8699, 16052080.000000
7, 8649, 67.000000
8, 8649, -15226.000000
6, 8649, 16051688.000000
11, 8605, 197626.562500
10, 8605, -16051352.000000
9, 8605, -8025676.000000
7, 8599, 114.000000
8, 8599, -15132.000000
6, 8599, 16051312.000000
7, 8549, -94.000000
8, 8549, -15036.000000
6, 8549, 16050928.000000
11, 8505, 197617.656250
10, 8505, -16050592.000000
9, 8505, -8025296.000000
7, 8499, -47.000000
8, 8499, -14942.000000
6, 8499, 16050552.000000
7, 8449, 1.000000
8, 8449, -14846.000000
6, 8449, 16050168.000000
11, 8405, 197608.656250
10, 8405, -16049824.000000
9, 8405, -8024912.000000
7, 8399, 49.000000
8, 8399, -14750.000000
6, 8399, 16049784.000000
11, 8305, 197599.562500
10, 8305, -16049048.000000
9, 8305, -8024524.000000
7, 8299, -110.000000
8, 8299, -14556.000000
6, 8299, 16049008.000000
11, 12306, 197958.437500
